Month,6_days_SR(%),7_days_SR(%)
Sep-20,23.333333333333332,30.0
Oct-20,61.29032258064516,70.96774193548387
Nov-20,56.666666666666664,60.0
Dec-20,61.29032258064516,74.19354838709677
Jan-21,74.19354838709677,83.87096774193549
Feb-21,46.42857142857143,53.57142857142857
Mar-21,51.61290322580645,67.74193548387096
