Month,3_days_SR(%),4_days_SR(%)
Sep-20,20.0,33.333333333333336
Oct-20,70.96774193548387,77.41935483870968
Nov-20,83.33333333333333,93.33333333333333
Dec-20,80.64516129032258,90.3225806451613
Jan-21,67.74193548387096,87.09677419354838
Feb-21,46.42857142857143,60.714285714285715
Mar-21,41.935483870967744,67.74193548387096
